Partner ID,Tasks,Acceptance rate,Cancellation rate,Tasks not delivered,Partner Cancellation,Task Time,Interaction Rate,Contact Rate,Rating,Acceptance Rate Pass,Cancellation Rate Pass,Tasks Not Delivered Pass,Partner Cancellation Pass,Task Time Pass,Interaction Rate Pass,Contact Rate Pass,Rating Pass,Quality Score,Bucket
244021,2,66.67,0.0,0,0.0,49.93,0.0,50.0,5.0,False,True,True,True,False,True,False,True,65.0,Retraining
244022,16,100.0,0.0,0,0.0,43.76,43.75,12.5,4.56,True,True,True,True,True,False,True,False,75.0,Silver
244023,4,53.85,0.0,0,14.29,48.93,25.0,25.0,5.0,False,True,True,False,False,True,False,True,55.0,Retraining
244024,24,96.0,0.0,0,0.0,33.52,45.83,4.17,3.91,True,True,True,True,True,False,True,False,75.0,Silver
244025,30,100.0,0.0,0,0.0,30.46,36.67,0.0,4.9,True,True,True,True,True,True,True,True,100.0,Gold
244026,54,100.0,3.23,0,0.0,38.72,48.15,14.81,4.78,True,False,True,True,True,False,True,True,75.0,Silver
244027,21,89.66,13.79,0,0.0,40.66,38.1,28.57,4.92,False,False,True,True,True,True,False,True,65.0,Retraining
244028,55,86.49,0.0,0,1.56,48.44,40.0,21.82,4.58,False,True,True,False,False,True,False,False,40.0,Retraining
244029,3,100.0,0.0,0,0.0,51.9,66.67,0.0,5.0,True,True,True,True,False,False,True,True,75.0,Silver
244030,46,87.3,3.17,0,0.0,53.66,45.65,8.7,4.8,False,False,True,True,False,False,True,True,45.0,Retraining
244031,30,100.0,0.0,0,0.0,31.73,53.33,3.33,4.52,True,True,True,True,True,False,True,False,75.0,Silver
244032,38,92.16,0.0,0,0.0,88.06,42.11,10.53,4.47,True,True,True,True,False,False,True,False,60.0,Retraining
244033,8,100.0,0.0,0,0.0,53.21,75.0,0.0,4.4,True,True,True,True,False,False,True,False,60.0,Retraining
244034,47,89.09,0.0,0,0.0,53.75,34.04,12.77,4.88,False,True,True,True,False,True,True,True,70.0,Silver
244035,18,95.45,0.0,0,0.0,41.32,77.78,22.22,4.67,True,True,True,True,True,False,False,False,70.0,Silver
244036,10,93.33,0.0,0,0.0,50.65,20.0,10.0,4.67,True,True,True,True,False,True,True,False,70.0,Silver
244037,39,90.2,0.0,0,2.17,54.39,38.46,20.51,4.56,True,True,True,False,False,True,False,False,55.0,Retraining
244038,38,78.13,0.0,0,0.0,53.13,31.58,21.05,4.87,False,True,True,True,False,True,False,True,65.0,Retraining
244039,12,93.33,6.67,0,0.0,38.39,25.0,16.67,5.0,True,False,True,True,True,True,False,True,80.0,Silver
244040,87,84.82,0.0,0,1.05,44.01,41.38,5.75,4.79,False,True,True,False,True,False,True,True,65.0,Retraining
244041,3,100.0,0.0,0,0.0,44.87,33.33,0.0,5.0,True,True,True,True,True,True,True,True,100.0,Gold
244042,6,88.89,22.22,0,0.0,33.81,83.33,16.67,5.0,False,False,True,True,True,False,False,True,55.0,Retraining
244043,25,96.43,3.57,0,0.0,25.63,28.0,16.0,4.47,True,False,True,True,True,True,False,False,65.0,Retraining
244044,14,93.75,0.0,0,0.0,91.03,14.29,42.86,4.78,True,True,True,True,False,True,False,True,80.0,Silver
244045,5,100.0,0.0,0,0.0,75.99,60.0,40.0,4.8,True,True,True,True,False,False,False,True,70.0,Silver
244046,70,93.1,1.15,0,0.0,12.95,8.57,2.86,4.82,True,True,True,True,True,True,True,True,100.0,Gold
244047,19,90.91,0.0,0,0.0,34.83,52.63,10.53,4.94,True,True,True,True,True,False,True,True,90.0,Gold
244048,39,90.2,0.0,0,0.0,52.31,25.64,15.38,4.76,True,True,True,True,False,True,False,True,80.0,Silver
244049,5,81.82,36.36,0,0.0,72.33,60.0,60.0,3.67,False,False,True,True,False,False,False,False,25.0,Retraining
244050,29,97.37,10.53,0,0.0,56.69,51.72,44.83,4.93,True,False,True,True,False,False,False,True,55.0,Retraining
244051,9,100.0,0.0,0,0.0,39.53,22.22,11.11,5.0,True,True,True,True,True,True,True,True,100.0,Gold
244052,6,100.0,0.0,0,12.5,35.12,33.33,0.0,5.0,True,True,True,False,True,True,True,True,90.0,Gold
244053,13,82.35,0.0,0,0.0,48.28,61.54,7.69,4.5,False,True,True,True,False,False,True,False,45.0,Retraining
244054,75,89.36,2.13,1,0.0,45.06,44.0,1.33,4.6,False,False,True,True,False,False,True,False,30.0,Retraining
244055,3,100.0,0.0,0,0.0,46.4,66.67,33.33,5.0,True,True,True,True,False,False,False,True,70.0,Silver
244056,13,100.0,0.0,0,0.0,66.33,38.46,7.69,5.0,True,True,True,True,False,True,True,True,85.0,Gold
244057,60,95.38,0.0,0,0.0,44.89,50.0,8.33,4.54,True,True,True,True,True,False,True,False,75.0,Silver
244058,4,40.0,0.0,0,0.0,52.92,25.0,25.0,3.67,False,True,True,True,False,True,False,False,50.0,Retraining
244059,52,82.35,0.0,0,0.0,50.2,48.08,7.69,4.47,False,True,True,True,False,False,True,False,45.0,Retraining
244060,4,100.0,0.0,0,0.0,50.45,0.0,25.0,5.0,True,True,True,True,False,True,False,True,80.0,Silver
244061,18,100.0,0.0,0,0.0,50.31,33.33,11.11,4.75,True,True,True,True,False,True,True,True,85.0,Gold
244062,6,100.0,0.0,0,0.0,49.52,16.67,16.67,5.0,True,True,True,True,False,True,False,True,80.0,Silver
244063,2,100.0,0.0,0,0.0,28.15,0.0,0.0,5.0,True,True,True,True,True,True,True,True,100.0,Gold
244064,2,100.0,33.33,0,0.0,51.01,50.0,0.0,5.0,True,False,True,True,False,False,True,True,60.0,Retraining
244065,3,66.67,0.0,0,0.0,69.34,66.67,0.0,5.0,False,True,True,True,False,False,True,True,60.0,Retraining
244066,34,91.89,0.0,0,0.0,20.69,32.35,8.82,4.9,True,True,True,True,True,True,True,True,100.0,Gold
244067,14,88.89,5.56,0,0.0,36.61,42.86,0.0,5.0,False,False,True,True,True,False,True,True,60.0,Retraining
244068,12,93.75,0.0,0,0.0,42.4,58.33,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
244069,97,96.26,0.0,0,0.0,40.19,52.58,22.68,4.81,True,True,True,True,True,False,False,True,85.0,Gold
244070,3,100.0,0.0,0,0.0,65.31,33.33,33.33,5.0,True,True,True,True,False,True,False,True,80.0,Silver
244071,11,84.62,0.0,0,0.0,53.53,36.36,36.36,4.7,False,True,True,True,False,True,False,True,65.0,Retraining
244072,5,87.5,12.5,0,0.0,39.81,0.0,0.0,5.0,False,False,True,True,True,True,True,True,70.0,Silver
244073,22,96.0,0.0,0,0.0,42.27,9.09,0.0,4.83,True,True,True,True,True,True,True,True,100.0,Gold
244074,3,37.5,0.0,0,0.0,49.16,33.33,0.0,5.0,False,True,True,True,False,True,True,True,70.0,Silver
244075,46,87.72,0.0,0,0.0,38.51,32.61,4.35,4.72,False,True,True,True,True,True,True,True,85.0,Gold
244076,14,100.0,0.0,0,0.0,54.57,35.71,14.29,4.57,True,True,True,True,False,True,True,False,70.0,Silver
244077,54,89.23,0.0,0,0.0,39.84,27.78,7.41,4.62,False,True,True,True,True,True,True,False,70.0,Silver
244078,12,73.68,0.0,0,0.0,38.92,58.33,8.33,5.0,False,True,True,True,True,False,True,True,75.0,Silver
244079,28,96.88,0.0,0,0.0,44.58,53.57,10.71,4.65,True,True,True,True,True,False,True,False,75.0,Silver
244080,45,89.47,0.0,0,0.0,36.64,60.0,20.0,4.52,False,True,True,True,True,False,False,False,55.0,Retraining
244081,20,100.0,0.0,0,0.0,49.06,50.0,5.0,5.0,True,True,True,True,False,False,True,True,75.0,Silver
244082,80,96.7,0.0,0,0.0,33.89,28.75,8.75,4.9,True,True,True,True,True,True,True,True,100.0,Gold
244083,32,94.87,0.0,0,0.0,35.17,56.25,25.0,4.11,True,True,True,True,True,False,False,False,70.0,Silver
244084,3,42.86,0.0,0,0.0,51.53,66.67,0.0,5.0,False,True,True,True,False,False,True,True,60.0,Retraining
244085,16,90.0,0.0,0,0.0,35.08,18.75,0.0,4.8,True,True,True,True,True,True,True,True,100.0,Gold
244086,59,100.0,0.0,0,0.0,32.13,49.15,23.73,4.77,True,True,True,True,True,False,False,True,85.0,Gold
244087,42,95.92,2.04,0,0.0,50.77,33.33,21.43,4.78,True,False,True,True,False,True,False,True,65.0,Retraining
244088,15,60.71,0.0,0,0.0,60.11,20.0,33.33,3.8,False,True,True,True,False,True,False,False,50.0,Retraining
244089,99,97.25,0.0,0,0.94,19.73,39.39,4.04,4.81,True,True,True,True,True,True,True,True,100.0,Gold
244090,50,89.23,0.0,0,0.0,43.47,44.0,6.0,4.82,False,True,True,True,True,False,True,True,75.0,Silver
244091,21,91.67,0.0,0,0.0,41.6,23.81,9.52,4.0,True,True,True,True,True,True,True,False,85.0,Gold
244092,16,69.57,0.0,0,0.0,57.09,50.0,0.0,4.27,False,True,True,True,False,False,True,False,45.0,Retraining
244093,17,100.0,0.0,0,0.0,32.67,64.71,35.29,3.86,True,True,True,True,True,False,False,False,70.0,Silver
244094,30,91.43,2.86,0,0.0,42.67,43.33,6.67,4.86,True,False,True,True,True,False,True,True,75.0,Silver
244095,64,98.57,1.43,0,0.0,37.84,37.5,9.38,4.71,True,True,True,True,True,True,True,True,100.0,Gold
244096,2,100.0,0.0,0,0.0,32.6,0.0,0.0,5.0,True,True,True,True,True,True,True,True,100.0,Gold
244097,61,97.1,0.0,0,0.0,40.12,45.9,22.95,4.8,True,True,True,True,True,False,False,True,85.0,Gold
244098,80,100.0,0.0,0,0.0,18.98,41.25,5.0,4.93,True,True,True,True,True,False,True,True,90.0,Gold
244099,37,58.75,2.5,0,0.0,49.72,29.73,24.32,4.94,False,False,True,True,False,True,False,True,50.0,Retraining
244100,83,90.1,0.0,0,0.0,41.12,50.6,13.25,4.6,True,True,True,True,True,False,True,False,75.0,Silver
244101,54,98.41,0.0,0,0.0,44.33,59.26,7.41,4.8,True,True,True,True,True,False,True,True,90.0,Gold
244102,16,75.76,6.06,0,0.0,55.06,37.5,6.25,4.71,False,False,True,True,False,True,True,True,55.0,Retraining
244103,112,91.3,0.72,0,1.59,36.96,36.61,10.71,4.69,True,True,True,False,True,True,True,False,75.0,Silver
244104,13,100.0,0.0,0,0.0,34.12,46.15,0.0,4.83,True,True,True,True,True,False,True,True,90.0,Gold
244105,27,92.11,0.0,0,2.86,58.62,29.63,11.11,4.82,True,True,True,False,False,True,True,True,75.0,Silver
244106,29,100.0,0.0,0,0.0,16.43,10.34,3.45,4.96,True,True,True,True,True,True,True,True,100.0,Gold
244107,36,100.0,0.0,0,0.0,37.05,52.78,30.56,4.82,True,True,True,True,True,False,False,True,85.0,Gold
244108,3,75.0,0.0,0,0.0,71.54,33.33,0.0,5.0,False,True,True,True,False,True,True,True,70.0,Silver
244109,12,88.89,0.0,0,0.0,27.96,25.0,16.67,4.33,False,True,True,True,True,True,False,False,65.0,Retraining
244110,9,64.29,0.0,0,0.0,67.88,33.33,44.44,4.75,False,True,True,True,False,True,False,True,65.0,Retraining
244111,65,97.1,0.0,0,0.0,27.29,33.85,9.23,4.89,True,True,True,True,True,True,True,True,100.0,Gold
244112,46,84.75,3.39,0,2.0,53.82,30.43,26.09,4.79,False,False,True,False,False,True,False,True,40.0,Retraining
244113,14,100.0,0.0,0,0.0,41.97,42.86,14.29,4.63,True,True,True,True,True,False,True,False,75.0,Silver
244114,34,72.0,0.0,0,2.78,47.6,26.47,5.88,4.73,False,True,True,False,False,True,True,True,60.0,Retraining
244115,27,90.32,0.0,0,0.0,22.4,40.74,3.7,4.71,True,True,True,True,True,False,True,True,90.0,Gold
244116,4,50.0,0.0,0,12.5,71.41,25.0,0.0,5.0,False,True,True,False,False,True,True,True,60.0,Retraining
244117,20,95.83,0.0,0,0.0,55.54,30.0,15.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
244118,9,100.0,0.0,0,0.0,58.39,66.67,11.11,5.0,True,True,True,True,False,False,True,True,75.0,Silver
244119,14,78.95,0.0,0,0.0,32.53,64.29,7.14,5.0,False,True,True,True,True,False,True,True,75.0,Silver
244120,60,78.05,0.0,0,0.0,48.94,26.67,10.0,4.76,False,True,True,True,False,True,True,True,70.0,Silver
244121,35,100.0,0.0,0,0.0,57.92,51.43,2.86,4.84,True,True,True,True,False,False,True,True,75.0,Silver
244122,27,96.77,0.0,0,0.0,41.57,48.15,18.52,4.83,True,True,True,True,True,False,False,True,85.0,Gold
244123,11,100.0,0.0,0,0.0,53.97,18.18,27.27,4.44,True,True,True,True,False,True,False,False,65.0,Retraining
244124,38,84.78,0.0,0,0.0,44.05,47.37,7.89,4.57,False,True,True,True,True,False,True,False,60.0,Retraining
244125,22,96.15,3.85,0,0.0,38.41,59.09,4.55,4.73,True,False,True,True,True,False,True,True,75.0,Silver
244126,33,100.0,0.0,0,0.0,31.55,42.42,3.03,4.25,True,True,True,True,True,False,True,False,75.0,Silver
244127,31,97.37,0.0,0,0.0,40.12,64.52,6.45,4.95,True,True,True,True,True,False,True,True,90.0,Gold
244128,82,97.67,0.0,0,0.0,35.41,31.71,7.32,4.53,True,True,True,True,True,True,True,False,85.0,Gold
244129,39,86.67,0.0,0,0.0,43.48,46.15,15.38,4.62,False,True,True,True,True,False,False,False,55.0,Retraining
244130,3,75.0,0.0,0,0.0,49.91,0.0,0.0,5.0,False,True,True,True,False,True,True,True,70.0,Silver
244131,9,100.0,0.0,0,0.0,42.1,77.78,22.22,4.67,True,True,True,True,True,False,False,False,70.0,Silver
244132,72,90.12,0.0,0,0.0,52.44,44.44,18.06,4.7,True,True,True,True,False,False,False,True,70.0,Silver
244133,25,88.89,8.33,0,0.0,42.28,44.0,0.0,4.92,False,False,True,True,True,False,True,True,60.0,Retraining
244134,51,88.24,0.0,0,0.0,44.42,50.98,5.88,4.6,False,True,True,True,True,False,True,False,60.0,Retraining
244135,9,57.14,0.0,0,0.0,51.36,77.78,22.22,4.86,False,True,True,True,False,False,False,True,55.0,Retraining
244136,17,90.91,0.0,0,0.0,34.26,88.24,0.0,4.5,True,True,True,True,True,False,True,False,75.0,Silver
244137,74,95.24,0.0,0,1.25,52.04,52.7,16.22,4.68,True,True,True,False,False,False,False,False,45.0,Retraining
244138,22,92.86,0.0,0,0.0,56.75,22.73,4.55,4.93,True,True,True,True,False,True,True,True,85.0,Gold
244139,39,94.12,0.0,0,0.0,48.69,61.54,10.26,4.67,True,True,True,True,False,False,True,False,60.0,Retraining
244140,65,95.79,3.16,0,1.1,46.46,50.77,24.62,4.87,True,False,True,False,False,False,False,True,45.0,Retraining
244141,55,98.46,0.0,0,0.0,40.76,38.18,10.91,4.77,True,True,True,True,True,True,True,True,100.0,Gold
244142,11,57.14,0.0,0,6.25,50.87,45.45,36.36,4.71,False,True,True,False,False,False,False,True,45.0,Retraining
244143,42,96.08,1.96,0,0.0,37.52,35.71,14.29,4.96,True,True,True,True,True,True,True,True,100.0,Gold
244144,64,94.32,0.0,0,0.0,43.99,51.56,25.0,4.83,True,True,True,True,True,False,False,True,85.0,Gold
244145,27,94.12,0.0,0,0.0,47.81,40.74,14.81,4.94,True,True,True,True,False,False,True,True,75.0,Silver
244146,57,96.97,0.0,0,1.56,55.78,52.63,22.81,4.3,True,True,True,False,False,False,False,False,45.0,Retraining
244147,78,92.78,1.03,0,0.0,37.1,43.59,7.69,4.9,True,True,True,True,True,False,True,True,90.0,Gold
244148,62,94.37,1.41,0,0.0,48.53,58.06,17.74,4.75,True,True,True,True,False,False,False,True,70.0,Silver
244149,5,100.0,0.0,0,0.0,55.77,20.0,0.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
244150,48,91.07,0.0,0,0.0,44.54,43.75,20.83,4.52,True,True,True,True,True,False,False,False,70.0,Silver
244151,47,85.0,0.0,0,0.0,48.22,53.19,12.77,4.76,False,True,True,True,False,False,True,True,60.0,Retraining
244152,8,90.91,0.0,0,0.0,66.92,25.0,50.0,5.0,True,True,True,True,False,True,False,True,80.0,Silver
244153,70,92.78,2.06,0,2.22,34.54,30.0,5.71,4.89,True,False,True,False,True,True,True,True,75.0,Silver
244154,81,88.78,0.0,0,1.15,28.93,37.04,6.17,4.81,False,True,True,False,True,True,True,True,75.0,Silver
244155,63,97.22,0.0,0,0.0,41.86,47.62,6.35,4.74,True,True,True,True,True,False,True,True,90.0,Gold
244156,10,80.0,0.0,0,0.0,42.61,50.0,30.0,5.0,False,True,True,True,True,False,False,True,70.0,Silver
244157,38,100.0,2.33,0,0.0,39.09,57.89,21.05,4.78,True,False,True,True,True,False,False,True,70.0,Silver
244158,37,97.5,0.0,0,2.56,50.63,35.14,13.51,4.74,True,True,True,False,False,True,True,True,75.0,Silver
244159,33,97.44,0.0,0,0.0,43.46,39.39,9.09,4.94,True,True,True,True,True,True,True,True,100.0,Gold
244160,9,100.0,0.0,0,0.0,52.3,66.67,11.11,4.67,True,True,True,True,False,False,True,False,60.0,Retraining
244161,59,98.48,0.0,0,0.0,46.05,61.02,6.78,4.78,True,True,True,True,False,False,True,True,75.0,Silver
244162,19,91.3,0.0,0,0.0,50.62,52.63,5.26,4.78,True,True,True,True,False,False,True,True,75.0,Silver
244163,31,97.06,0.0,0,0.0,42.44,32.26,6.45,4.56,True,True,True,True,True,True,True,False,85.0,Gold
244164,6,100.0,0.0,0,0.0,41.48,16.67,50.0,5.0,True,True,True,True,True,True,False,True,95.0,Gold
244165,45,100.0,0.0,0,0.0,46.69,40.0,8.89,4.92,True,True,True,True,False,True,True,True,85.0,Gold
244166,55,85.71,0.0,0,0.0,45.02,32.73,16.36,4.77,False,True,True,True,False,True,False,True,65.0,Retraining
244167,66,90.0,0.0,0,2.78,46.49,46.97,21.21,4.73,True,True,True,False,False,False,False,True,60.0,Retraining
244168,68,100.0,0.0,0,0.0,46.5,57.35,1.47,4.74,True,True,True,True,False,False,True,True,75.0,Silver
244169,61,94.74,0.0,0,0.0,43.64,26.23,1.64,4.61,True,True,True,True,True,True,True,False,85.0,Gold
244170,10,92.31,0.0,0,0.0,51.97,50.0,10.0,4.0,True,True,True,True,False,False,True,False,60.0,Retraining
244171,17,100.0,5.26,0,0.0,47.36,58.82,41.18,4.7,True,False,True,True,False,False,False,True,55.0,Retraining
244172,3,100.0,16.67,0,0.0,52.66,100.0,33.33,5.0,True,False,True,True,False,False,False,True,55.0,Retraining
244173,10,90.91,0.0,0,0.0,44.28,80.0,20.0,5.0,True,True,True,True,True,False,False,True,85.0,Gold
244174,3,100.0,25.0,0,0.0,47.0,33.33,0.0,4.5,True,False,True,True,False,True,True,False,55.0,Retraining
244175,20,85.71,0.0,0,0.0,36.94,20.0,10.0,4.86,False,True,True,True,True,True,True,True,85.0,Gold
244176,35,97.96,0.0,0,4.17,56.67,25.71,14.29,4.65,True,True,True,False,False,True,True,False,60.0,Retraining
244177,11,100.0,0.0,0,0.0,37.42,27.27,27.27,4.5,True,True,True,True,True,True,False,False,80.0,Silver
244178,29,50.68,0.0,0,2.7,71.91,51.72,17.24,4.58,False,True,True,False,False,False,False,False,30.0,Retraining
244179,18,100.0,0.0,0,0.0,48.51,72.22,33.33,4.69,True,True,True,True,False,False,False,False,55.0,Retraining
244180,13,100.0,0.0,0,0.0,49.28,53.85,15.38,4.0,True,True,True,True,False,False,False,False,55.0,Retraining
244181,22,96.3,0.0,0,0.0,37.08,45.45,0.0,4.85,True,True,True,True,True,False,True,True,90.0,Gold
244182,58,97.18,0.0,1,0.0,52.17,55.17,6.9,4.17,True,True,True,True,False,False,True,False,60.0,Retraining
244183,4,100.0,0.0,0,0.0,30.82,100.0,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
244184,53,96.43,0.0,0,1.85,54.9,37.74,20.75,4.29,True,True,True,False,False,True,False,False,55.0,Retraining
244185,41,87.76,0.0,0,0.0,47.22,51.22,9.76,4.48,False,True,True,True,False,False,True,False,45.0,Retraining
244186,2,66.67,0.0,0,0.0,61.57,50.0,50.0,4.5,False,True,True,True,False,False,False,False,40.0,Retraining
244187,4,66.67,16.67,0,0.0,35.4,75.0,0.0,5.0,False,False,True,True,True,False,True,True,60.0,Retraining
244188,14,88.89,0.0,0,0.0,39.1,85.71,42.86,4.69,False,True,True,True,True,False,False,False,55.0,Retraining
244189,6,53.33,0.0,0,0.0,101.38,33.33,83.33,4.67,False,True,True,True,False,True,False,False,50.0,Retraining
244190,3,100.0,0.0,0,0.0,50.66,0.0,0.0,4.5,True,True,True,True,False,True,True,False,70.0,Silver
244191,22,86.21,0.0,0,0.0,40.49,36.36,22.73,4.38,False,True,True,True,True,True,False,False,65.0,Retraining
244192,3,37.5,0.0,0,0.0,34.87,0.0,33.33,,False,True,True,True,True,True,False,False,65.0,Retraining
244193,129,94.37,0.7,0,0.75,4.19,0.0,0.0,4.91,True,True,True,True,True,True,True,True,100.0,Gold
244194,92,95.1,0.98,0,0.0,11.83,0.0,0.0,4.94,True,True,True,True,True,True,True,True,100.0,Gold
244195,24,96.43,3.57,0,3.7,48.85,70.83,16.67,4.94,True,False,True,False,False,False,False,True,45.0,Retraining
244196,22,73.53,0.0,0,0.0,45.63,36.36,13.64,4.56,False,True,True,True,False,True,True,False,55.0,Retraining
244197,76,100.0,1.22,0,0.0,50.52,44.74,10.53,4.51,True,True,True,True,False,False,True,False,60.0,Retraining
244198,62,77.38,0.0,0,0.0,38.71,64.52,8.06,4.76,False,True,True,True,True,False,True,True,75.0,Silver
244199,12,100.0,0.0,0,0.0,37.32,58.33,8.33,5.0,True,True,True,True,True,False,True,True,90.0,Gold
244200,38,95.83,4.17,0,0.0,33.32,34.21,7.89,4.83,True,False,True,True,True,True,True,True,85.0,Gold
244201,25,45.61,0.0,0,0.0,48.59,52.0,8.0,4.63,False,True,True,True,False,False,True,False,45.0,Retraining
244202,20,68.42,0.0,1,0.0,51.77,40.0,25.0,3.91,False,True,True,True,False,True,False,False,50.0,Retraining
244203,5,83.33,0.0,0,0.0,39.28,40.0,0.0,4.8,False,True,True,True,True,True,True,True,85.0,Gold
244204,74,91.4,3.23,0,0.0,53.69,36.49,8.11,4.59,True,False,True,True,False,True,True,False,55.0,Retraining
244205,47,96.49,0.0,0,1.82,39.77,40.43,21.28,4.81,True,True,True,False,True,False,False,True,75.0,Silver
244206,22,86.67,0.0,0,0.0,39.39,63.64,9.09,5.0,False,True,True,True,True,False,True,True,75.0,Silver
244207,10,100.0,0.0,0,0.0,35.37,70.0,30.0,4.17,True,True,True,True,True,False,False,False,70.0,Silver
244208,26,96.88,0.0,0,0.0,37.15,34.62,0.0,4.76,True,True,True,True,True,True,True,True,100.0,Gold
244209,61,97.14,0.0,0,0.0,44.41,49.18,8.2,4.86,True,True,True,True,True,False,True,True,90.0,Gold
244210,61,91.89,1.35,0,0.0,43.56,60.66,11.48,4.45,True,True,True,True,True,False,True,False,75.0,Silver
244211,35,77.55,2.04,0,0.0,36.9,51.43,11.43,4.5,False,False,True,True,True,False,True,False,45.0,Retraining
244212,2,100.0,0.0,0,0.0,25.8,50.0,0.0,,True,True,True,True,True,False,True,False,75.0,Silver
244213,30,94.44,0.0,0,0.0,59.94,33.33,23.33,4.47,True,True,True,True,False,True,False,False,65.0,Retraining
244214,15,88.89,0.0,0,0.0,37.47,26.67,6.67,4.77,False,True,True,True,True,True,True,True,85.0,Gold
244215,4,100.0,0.0,0,0.0,52.39,75.0,25.0,5.0,True,True,True,True,False,False,False,True,70.0,Silver
244216,6,100.0,0.0,0,0.0,44.54,0.0,16.67,5.0,True,True,True,True,True,True,False,True,95.0,Gold
244217,49,83.33,0.0,0,0.0,47.47,38.78,12.24,4.77,False,True,True,True,False,True,True,True,70.0,Silver
244218,17,100.0,4.76,0,0.0,65.53,52.94,23.53,4.5,True,False,True,True,False,False,False,False,40.0,Retraining
244219,45,94.44,0.0,0,0.0,48.55,37.78,8.89,4.83,True,True,True,True,False,True,True,True,85.0,Gold
244220,49,100.0,0.0,0,0.0,42.16,42.86,6.12,4.74,True,True,True,True,True,False,True,True,90.0,Gold
244221,56,91.43,1.43,0,0.0,49.97,28.57,10.71,4.76,True,True,True,True,False,True,True,True,85.0,Gold
244222,45,96.43,0.0,0,3.7,67.48,40.0,33.33,4.31,True,True,True,False,False,True,False,False,55.0,Retraining
244223,2,14.29,0.0,0,0.0,75.08,50.0,50.0,5.0,False,True,True,True,False,False,False,True,55.0,Retraining
244224,10,100.0,0.0,0,0.0,56.8,50.0,10.0,5.0,True,True,True,True,False,False,True,True,75.0,Silver
244225,41,97.78,0.0,0,0.0,47.31,60.98,29.27,5.0,True,True,True,True,False,False,False,True,70.0,Silver
244226,5,100.0,0.0,0,0.0,27.84,60.0,20.0,5.0,True,True,True,True,True,False,False,True,85.0,Gold
244227,17,96.0,8.0,0,0.0,37.84,17.65,5.88,5.0,True,False,True,True,True,True,True,True,85.0,Gold
244228,6,85.71,0.0,0,0.0,38.17,16.67,16.67,5.0,False,True,True,True,True,True,False,True,80.0,Silver
244229,20,85.19,0.0,0,0.0,50.5,40.0,0.0,4.11,False,True,True,True,False,True,True,False,55.0,Retraining
244230,4,100.0,0.0,0,0.0,39.7,75.0,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
244231,38,97.73,0.0,1,0.0,31.99,57.89,10.53,4.59,True,True,True,True,True,False,True,False,75.0,Silver
244232,9,90.91,0.0,0,0.0,48.19,55.56,11.11,4.67,True,True,True,True,False,False,True,False,60.0,Retraining
244233,54,93.65,1.59,0,0.0,50.59,38.89,24.07,4.84,True,True,True,True,False,True,False,True,80.0,Silver
244234,7,69.23,0.0,0,0.0,43.9,0.0,14.29,4.0,False,True,True,True,True,True,True,False,70.0,Silver
244235,9,100.0,0.0,0,0.0,60.84,11.11,11.11,5.0,True,True,True,True,False,True,True,True,85.0,Gold
244236,4,36.36,0.0,0,0.0,96.09,100.0,25.0,5.0,False,True,True,True,False,False,False,True,55.0,Retraining
244237,43,97.96,6.12,0,0.0,42.52,34.88,11.63,4.68,True,False,True,True,True,True,True,False,70.0,Silver
244238,29,96.77,0.0,0,0.0,52.0,68.97,10.34,4.83,True,True,True,True,False,False,True,True,75.0,Silver
244239,12,76.47,0.0,0,0.0,34.74,41.67,16.67,5.0,False,True,True,True,True,False,False,True,70.0,Silver
244240,22,93.33,3.33,0,0.0,75.73,68.18,9.09,4.69,True,False,True,True,False,False,True,False,45.0,Retraining
244241,31,96.97,0.0,0,0.0,41.7,35.48,25.81,4.16,True,True,True,True,True,True,False,False,80.0,Silver
244242,83,95.74,0.0,0,1.11,39.22,53.01,15.66,4.67,True,True,True,False,True,False,False,False,60.0,Retraining
244243,33,88.64,2.27,0,0.0,51.33,45.45,0.0,4.78,False,False,True,True,False,False,True,True,45.0,Retraining
244244,62,87.18,0.0,0,0.0,42.88,41.94,14.52,4.83,False,True,True,True,True,False,True,True,75.0,Silver
244245,8,83.33,8.33,0,0.0,54.62,37.5,12.5,4.83,False,False,True,True,False,True,True,True,55.0,Retraining
244246,13,95.83,37.5,0,0.0,16.96,0.0,0.0,5.0,True,False,True,True,True,True,True,True,85.0,Gold
244247,3,100.0,0.0,0,0.0,52.5,100.0,33.33,3.5,True,True,True,True,False,False,False,False,55.0,Retraining
244248,38,81.67,3.33,0,2.04,31.98,57.89,13.16,4.73,False,False,True,False,True,False,True,True,50.0,Retraining
244249,22,89.29,0.0,0,0.0,54.52,22.73,22.73,4.45,False,True,True,True,False,True,False,False,50.0,Retraining
244250,31,80.49,2.44,0,0.0,42.26,67.74,0.0,4.79,False,False,True,True,True,False,True,True,60.0,Retraining
244251,6,100.0,0.0,0,0.0,47.5,33.33,0.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
244252,8,80.0,0.0,0,0.0,113.01,62.5,50.0,4.75,False,True,True,True,False,False,False,True,55.0,Retraining
244253,9,62.5,6.25,0,0.0,45.94,44.44,22.22,4.8,False,False,True,True,False,False,False,True,40.0,Retraining
