Partner ID,Week Start,Active_Days,Consistency Bonus,Month
1991446,2019-04-08,7,10,2019-04
1991446,2019-04-15,6,10,2019-04
1991446,2019-04-22,6,10,2019-04
1991446,2019-04-29,2,0,2019-04
1991529,2019-01-28,2,0,2019-01
1991529,2019-02-04,3,0,2019-02
1991529,2019-02-11,1,0,2019-02
1991529,2019-02-25,2,0,2019-02
1991529,2019-03-25,2,0,2019-03
1991529,2019-04-08,2,0,2019-04
1991529,2019-04-15,1,0,2019-04
1991529,2019-04-29,1,0,2019-04
1991798,2019-02-04,3,0,2019-02
1991798,2019-02-11,1,0,2019-02
1996332,2019-03-11,1,0,2019-03
1996332,2019-03-18,1,0,2019-03
1996332,2019-03-25,2,0,2019-03
1996632,2019-01-28,4,0,2019-01
1996632,2019-02-04,5,10,2019-02
1996632,2019-02-11,2,0,2019-02
1996632,2019-02-18,3,0,2019-02
1996632,2019-02-25,6,10,2019-02
1996632,2019-03-04,5,10,2019-03
1996684,2019-01-28,3,0,2019-01
1996684,2019-02-04,7,10,2019-02
1996684,2019-02-11,6,10,2019-02
1996684,2019-02-18,7,10,2019-02
1996684,2019-02-25,7,10,2019-02
1996684,2019-03-04,7,10,2019-03
1996684,2019-03-11,3,0,2019-03
1996684,2019-03-18,2,0,2019-03
1996684,2019-03-25,7,10,2019-03
1996684,2019-04-01,7,10,2019-04
1996684,2019-04-08,7,10,2019-04
1996684,2019-04-15,7,10,2019-04
1996684,2019-04-22,7,10,2019-04
1996684,2019-04-29,1,0,2019-04
2002469,2019-02-04,1,0,2019-02
2002555,2019-01-28,1,0,2019-01
2002555,2019-02-04,1,0,2019-02
2002555,2019-02-11,2,0,2019-02
2002555,2019-02-18,6,10,2019-02
2002555,2019-02-25,3,0,2019-02
2002930,2019-01-28,1,0,2019-01
2002952,2019-01-28,3,0,2019-01
2002952,2019-02-04,5,10,2019-02
2002952,2019-02-11,4,0,2019-02
2002952,2019-02-18,4,0,2019-02
2002952,2019-02-25,1,0,2019-02
2002989,2019-01-28,3,0,2019-01
2002989,2019-02-04,3,0,2019-02
2002989,2019-02-11,4,0,2019-02
2002989,2019-02-18,3,0,2019-02
2002989,2019-02-25,2,0,2019-02
2002989,2019-03-04,1,0,2019-03
2003026,2019-01-28,1,0,2019-01
2003026,2019-02-11,4,0,2019-02
2003026,2019-02-18,7,10,2019-02
2003026,2019-02-25,6,10,2019-02
2003026,2019-03-04,5,10,2019-03
2003026,2019-03-11,7,10,2019-03
2003026,2019-03-18,2,0,2019-03
2003026,2019-03-25,5,10,2019-03
2003026,2019-04-01,7,10,2019-04
2003026,2019-04-08,6,10,2019-04
2003026,2019-04-15,6,10,2019-04
2003026,2019-04-22,6,10,2019-04
2003026,2019-04-29,1,0,2019-04
2003066,2019-01-28,1,0,2019-01
2003066,2019-02-04,2,0,2019-02
2003066,2019-04-08,3,0,2019-04
2003066,2019-04-15,3,0,2019-04
2003066,2019-04-22,2,0,2019-04
2003202,2019-01-28,3,0,2019-01
2003202,2019-02-04,7,10,2019-02
2003202,2019-02-11,7,10,2019-02
2003202,2019-02-18,4,0,2019-02
2003202,2019-02-25,2,0,2019-02
2003202,2019-03-04,7,10,2019-03
2003202,2019-03-11,4,0,2019-03
2003202,2019-03-18,4,0,2019-03
2003202,2019-03-25,7,10,2019-03
2003202,2019-04-01,4,0,2019-04
2003202,2019-04-08,4,0,2019-04
2003202,2019-04-15,7,10,2019-04
2003202,2019-04-22,4,0,2019-04
2003202,2019-04-29,2,0,2019-04
2003207,2019-02-04,2,0,2019-02
2003207,2019-02-11,4,0,2019-02
2003207,2019-02-18,5,10,2019-02
2003207,2019-02-25,1,0,2019-02
2003207,2019-03-18,1,0,2019-03
2003207,2019-03-25,1,0,2019-03
2003207,2019-04-08,1,0,2019-04
2003302,2019-01-28,3,0,2019-01
2003302,2019-02-04,3,0,2019-02
2003302,2019-02-11,7,10,2019-02
2003302,2019-02-18,2,0,2019-02
2003302,2019-02-25,1,0,2019-02
2003450,2019-02-04,4,0,2019-02
2003450,2019-02-11,5,10,2019-02
2003450,2019-02-18,2,0,2019-02
2003450,2019-02-25,3,0,2019-02
2003523,2019-03-04,1,0,2019-03
2003523,2019-03-11,3,0,2019-03
2003523,2019-03-18,3,0,2019-03
2003523,2019-03-25,4,0,2019-03
2003523,2019-04-01,6,10,2019-04
2003523,2019-04-08,6,10,2019-04
2003523,2019-04-15,5,10,2019-04
2003523,2019-04-22,7,10,2019-04
2003523,2019-04-29,2,0,2019-04
2003799,2019-02-11,3,0,2019-02
2004095,2019-02-25,4,0,2019-02
2004095,2019-03-04,3,0,2019-03
2004095,2019-03-11,7,10,2019-03
2004095,2019-03-18,4,0,2019-03
2004095,2019-03-25,7,10,2019-03
2004095,2019-04-01,5,10,2019-04
2004095,2019-04-08,7,10,2019-04
2004095,2019-04-15,1,0,2019-04
2004095,2019-04-22,5,10,2019-04
2007843,2019-02-04,1,0,2019-02
2008373,2019-02-11,1,0,2019-02
2008373,2019-02-18,1,0,2019-02
2008373,2019-03-04,1,0,2019-03
2008373,2019-03-18,3,0,2019-03
2008373,2019-03-25,5,10,2019-03
2008373,2019-04-01,5,10,2019-04
2008373,2019-04-15,1,0,2019-04
2008373,2019-04-22,1,0,2019-04
2008415,2019-02-04,1,0,2019-02
2008415,2019-02-11,3,0,2019-02
2008415,2019-03-11,3,0,2019-03
2008415,2019-03-18,6,10,2019-03
2008415,2019-04-01,2,0,2019-04
2008441,2019-02-04,1,0,2019-02
2008441,2019-02-11,1,0,2019-02
2008480,2019-03-25,2,0,2019-03
2008480,2019-04-01,3,0,2019-04
2008497,2019-03-04,6,10,2019-03
2008497,2019-03-11,6,10,2019-03
2008497,2019-03-25,1,0,2019-03
2008497,2019-04-01,6,10,2019-04
2008497,2019-04-08,6,10,2019-04
2008497,2019-04-15,6,10,2019-04
2008526,2019-01-28,1,0,2019-01
2008526,2019-02-04,5,10,2019-02
2008526,2019-02-11,5,10,2019-02
2008526,2019-02-18,6,10,2019-02
2008526,2019-02-25,3,0,2019-02
2008526,2019-03-04,1,0,2019-03
2008526,2019-03-11,3,0,2019-03
2008526,2019-03-18,4,0,2019-03
2008526,2019-03-25,6,10,2019-03
2008526,2019-04-01,5,10,2019-04
2008585,2019-01-28,2,0,2019-01
2008585,2019-02-04,2,0,2019-02
2008585,2019-02-11,6,10,2019-02
2008640,2019-02-04,2,0,2019-02
2008640,2019-02-11,7,10,2019-02
2008640,2019-02-18,7,10,2019-02
2008640,2019-02-25,1,0,2019-02
2008857,2019-02-04,1,0,2019-02
2008857,2019-02-11,1,0,2019-02
2008857,2019-02-18,1,0,2019-02
2012573,2019-02-04,1,0,2019-02
2025561,2019-02-11,2,0,2019-02
2025561,2019-02-18,1,0,2019-02
2025885,2019-02-04,3,0,2019-02
2025885,2019-02-11,6,10,2019-02
2025885,2019-02-18,7,10,2019-02
2025885,2019-02-25,2,0,2019-02
2025885,2019-03-11,4,0,2019-03
2025885,2019-03-18,2,0,2019-03
2025885,2019-03-25,2,0,2019-03
2030507,2019-02-11,4,0,2019-02
2030507,2019-02-18,7,10,2019-02
2030507,2019-02-25,3,0,2019-02
2030507,2019-03-04,1,0,2019-03
2030555,2019-02-04,2,0,2019-02
2030555,2019-02-11,7,10,2019-02
2030565,2019-02-18,1,0,2019-02
2030565,2019-02-25,5,10,2019-02
2030565,2019-03-04,3,0,2019-03
2030565,2019-03-11,1,0,2019-03
2030818,2019-02-04,5,10,2019-02
2030818,2019-02-11,6,10,2019-02
2030818,2019-02-18,2,0,2019-02
2030818,2019-03-04,2,0,2019-03
2030818,2019-03-11,6,10,2019-03
2030818,2019-03-18,5,10,2019-03
2030818,2019-03-25,5,10,2019-03
2030818,2019-04-01,3,0,2019-04
2030818,2019-04-08,4,0,2019-04
2030818,2019-04-15,6,10,2019-04
2030818,2019-04-22,4,0,2019-04
2030818,2019-04-29,2,0,2019-04
2030859,2019-02-04,2,0,2019-02
2030859,2019-02-11,7,10,2019-02
2030859,2019-02-18,1,0,2019-02
2030859,2019-03-04,2,0,2019-03
2030859,2019-03-11,2,0,2019-03
2030859,2019-03-25,2,0,2019-03
2030859,2019-04-01,4,0,2019-04
2030859,2019-04-15,2,0,2019-04
2030859,2019-04-22,3,0,2019-04
2030859,2019-04-29,2,0,2019-04
2030929,2019-02-04,5,10,2019-02
2030929,2019-02-11,6,10,2019-02
2030929,2019-02-18,7,10,2019-02
2030929,2019-02-25,7,10,2019-02
2030929,2019-03-04,7,10,2019-03
2030929,2019-03-18,5,10,2019-03
2030929,2019-04-08,4,0,2019-04
2035222,2019-02-04,3,0,2019-02
2035222,2019-02-11,6,10,2019-02
2035222,2019-02-18,2,0,2019-02
2035222,2019-02-25,5,10,2019-02
2035222,2019-03-04,5,10,2019-03
2035222,2019-03-11,7,10,2019-03
2035222,2019-03-18,4,0,2019-03
2035222,2019-03-25,4,0,2019-03
2035222,2019-04-01,4,0,2019-04
2035222,2019-04-08,1,0,2019-04
2035286,2019-02-04,4,0,2019-02
2035286,2019-02-11,2,0,2019-02
2035286,2019-02-18,4,0,2019-02
2035286,2019-02-25,7,10,2019-02
2035286,2019-03-04,7,10,2019-03
2035286,2019-03-11,7,10,2019-03
2035286,2019-03-18,1,0,2019-03
2035286,2019-03-25,7,10,2019-03
2035286,2019-04-01,6,10,2019-04
2035286,2019-04-08,4,0,2019-04
2035286,2019-04-22,6,10,2019-04
2035286,2019-04-29,1,0,2019-04
2035338,2019-02-18,1,0,2019-02
2035338,2019-02-25,3,0,2019-02
2035338,2019-03-04,3,0,2019-03
2035633,2019-02-11,4,0,2019-02
2035837,2019-02-11,1,0,2019-02
2035883,2019-02-04,3,0,2019-02
2035883,2019-02-11,2,0,2019-02
2035883,2019-02-18,3,0,2019-02
2035883,2019-02-25,3,0,2019-02
2040794,2019-02-04,3,0,2019-02
2040794,2019-02-11,7,10,2019-02
2040794,2019-02-18,7,10,2019-02
2040794,2019-02-25,2,0,2019-02
2040931,2019-02-04,2,0,2019-02
2040931,2019-02-11,7,10,2019-02
2040931,2019-02-18,6,10,2019-02
2040931,2019-02-25,5,10,2019-02
2040931,2019-03-04,5,10,2019-03
2040931,2019-03-11,4,0,2019-03
2040931,2019-03-18,4,0,2019-03
2040931,2019-03-25,5,10,2019-03
2040931,2019-04-01,4,0,2019-04
2040931,2019-04-08,2,0,2019-04
2041105,2019-02-11,1,0,2019-02
2041350,2019-02-11,3,0,2019-02
2041999,2019-02-04,2,0,2019-02
2041999,2019-02-11,5,10,2019-02
2041999,2019-02-18,6,10,2019-02
2041999,2019-02-25,3,0,2019-02
2041999,2019-03-11,4,0,2019-03
2041999,2019-03-18,4,0,2019-03
2041999,2019-03-25,2,0,2019-03
2041999,2019-04-01,1,0,2019-04
2046982,2019-02-11,2,0,2019-02
2046982,2019-03-11,1,0,2019-03
2046982,2019-04-08,1,0,2019-04
2047167,2019-02-11,4,0,2019-02
2047167,2019-02-18,6,10,2019-02
2047167,2019-02-25,3,0,2019-02
2047167,2019-03-11,2,0,2019-03
2047167,2019-03-25,1,0,2019-03
2047167,2019-04-01,1,0,2019-04
2047331,2019-02-11,1,0,2019-02
2047331,2019-04-01,1,0,2019-04
2064655,2019-02-11,6,10,2019-02
2064655,2019-02-18,7,10,2019-02
2064655,2019-02-25,6,10,2019-02
2064655,2019-03-04,7,10,2019-03
2064655,2019-03-11,7,10,2019-03
2064655,2019-03-18,4,0,2019-03
2064655,2019-03-25,6,10,2019-03
2064655,2019-04-01,6,10,2019-04
2064655,2019-04-08,6,10,2019-04
2064655,2019-04-15,3,0,2019-04
2064785,2019-02-11,6,10,2019-02
2064785,2019-02-18,7,10,2019-02
2064785,2019-02-25,7,10,2019-02
2064785,2019-03-04,7,10,2019-03
2064785,2019-03-11,7,10,2019-03
2064785,2019-03-18,1,0,2019-03
2064785,2019-03-25,1,0,2019-03
2064785,2019-04-01,7,10,2019-04
2064785,2019-04-08,7,10,2019-04
2064785,2019-04-15,7,10,2019-04
2064785,2019-04-22,5,10,2019-04
2065092,2019-02-11,1,0,2019-02
2069825,2019-02-11,5,10,2019-02
2069825,2019-02-18,6,10,2019-02
2069825,2019-02-25,5,10,2019-02
2069825,2019-03-04,7,10,2019-03
2069825,2019-03-11,3,0,2019-03
2069825,2019-03-18,2,0,2019-03
2069825,2019-03-25,4,0,2019-03
2069825,2019-04-01,6,10,2019-04
2070562,2019-02-11,5,10,2019-02
2070562,2019-02-18,7,10,2019-02
2070627,2019-02-11,5,10,2019-02
2070627,2019-02-18,3,0,2019-02
2070627,2019-02-25,1,0,2019-02
2070627,2019-03-11,2,0,2019-03
2070627,2019-03-18,1,0,2019-03
2070627,2019-03-25,3,0,2019-03
2070627,2019-04-01,3,0,2019-04
2070627,2019-04-08,2,0,2019-04
2070705,2019-02-11,4,0,2019-02
2070705,2019-02-18,6,10,2019-02
2070705,2019-02-25,4,0,2019-02
2070705,2019-03-04,7,10,2019-03
2070705,2019-03-11,3,0,2019-03
2070705,2019-03-25,4,0,2019-03
2070705,2019-04-01,6,10,2019-04
2070705,2019-04-08,4,0,2019-04
2070911,2019-02-11,4,0,2019-02
2070911,2019-02-18,7,10,2019-02
2070911,2019-02-25,7,10,2019-02
2070911,2019-03-04,7,10,2019-03
2070911,2019-03-11,6,10,2019-03
2070911,2019-03-18,6,10,2019-03
2070911,2019-03-25,2,0,2019-03
2071489,2019-02-11,4,0,2019-02
2071489,2019-02-18,7,10,2019-02
2071489,2019-02-25,2,0,2019-02
2076038,2019-02-11,4,0,2019-02
2076038,2019-02-18,5,10,2019-02
2076038,2019-02-25,3,0,2019-02
2076038,2019-03-04,2,0,2019-03
2076038,2019-03-11,1,0,2019-03
2076038,2019-04-01,1,0,2019-04
2076409,2019-02-11,3,0,2019-02
2076409,2019-02-18,7,10,2019-02
2076409,2019-02-25,2,0,2019-02
2077234,2019-02-11,3,0,2019-02
2077234,2019-02-18,4,0,2019-02
2077234,2019-02-25,1,0,2019-02
2077296,2019-02-11,3,0,2019-02
2077296,2019-02-18,7,10,2019-02
2077296,2019-02-25,4,0,2019-02
2077296,2019-03-04,5,10,2019-03
2077296,2019-03-11,5,10,2019-03
2077296,2019-03-18,2,0,2019-03
2077296,2019-03-25,1,0,2019-03
2077316,2019-02-18,1,0,2019-02
2077403,2019-02-11,1,0,2019-02
2077403,2019-02-18,4,0,2019-02
2077403,2019-02-25,7,10,2019-02
2077403,2019-03-04,7,10,2019-03
2077403,2019-03-11,7,10,2019-03
2077403,2019-03-18,6,10,2019-03
2077403,2019-03-25,1,0,2019-03
2077480,2019-02-11,3,0,2019-02
2077641,2019-02-11,2,0,2019-02
2077641,2019-02-18,3,0,2019-02
2077641,2019-02-25,7,10,2019-02
2077641,2019-03-04,7,10,2019-03
2077641,2019-03-11,6,10,2019-03
2077641,2019-03-18,2,0,2019-03
2077641,2019-03-25,7,10,2019-03
2077641,2019-04-01,7,10,2019-04
2077641,2019-04-08,7,10,2019-04
2077641,2019-04-15,6,10,2019-04
2077641,2019-04-22,7,10,2019-04
2077641,2019-04-29,2,0,2019-04
2077736,2019-02-11,4,0,2019-02
2077736,2019-02-18,1,0,2019-02
2077736,2019-02-25,3,0,2019-02
2077736,2019-03-04,6,10,2019-03
2077736,2019-03-11,4,0,2019-03
2077736,2019-03-18,6,10,2019-03
2077736,2019-03-25,4,0,2019-03
2077736,2019-04-01,4,0,2019-04
2077736,2019-04-08,1,0,2019-04
2077736,2019-04-15,5,10,2019-04
2077736,2019-04-22,5,10,2019-04
2077736,2019-04-29,2,0,2019-04
2089715,2019-03-11,2,0,2019-03
2089850,2019-02-11,2,0,2019-02
2089850,2019-02-18,7,10,2019-02
2089850,2019-02-25,7,10,2019-02
2089850,2019-03-04,7,10,2019-03
2089850,2019-03-11,4,0,2019-03
2090094,2019-02-11,1,0,2019-02
2090094,2019-02-18,6,10,2019-02
2090094,2019-02-25,6,10,2019-02
2090094,2019-03-04,7,10,2019-03
2090094,2019-03-11,4,0,2019-03
2090117,2019-02-18,1,0,2019-02
2090252,2019-02-18,1,0,2019-02
2095316,2019-02-11,1,0,2019-02
2095316,2019-02-18,6,10,2019-02
2095316,2019-02-25,4,0,2019-02
2095316,2019-03-04,6,10,2019-03
2095316,2019-03-11,5,10,2019-03
2095316,2019-03-18,4,0,2019-03
2095316,2019-03-25,4,0,2019-03
2095316,2019-04-01,7,10,2019-04
2095316,2019-04-08,1,0,2019-04
2095316,2019-04-15,3,0,2019-04
2095316,2019-04-22,4,0,2019-04
2095316,2019-04-29,2,0,2019-04
2095476,2019-02-11,1,0,2019-02
2095597,2019-02-25,1,0,2019-02
2095758,2019-02-25,3,0,2019-02
2095758,2019-03-04,7,10,2019-03
2095758,2019-03-11,5,10,2019-03
2095758,2019-03-25,6,10,2019-03
2095758,2019-04-01,2,0,2019-04
2095758,2019-04-08,3,0,2019-04
2095758,2019-04-15,2,0,2019-04
2095758,2019-04-22,5,10,2019-04
2095938,2019-02-11,1,0,2019-02
2095938,2019-02-18,2,0,2019-02
2095938,2019-02-25,1,0,2019-02
2095938,2019-03-04,3,0,2019-03
2095938,2019-03-11,2,0,2019-03
2095938,2019-03-18,3,0,2019-03
2095938,2019-03-25,4,0,2019-03
2095938,2019-04-01,1,0,2019-04
2095938,2019-04-15,4,0,2019-04
2095938,2019-04-22,2,0,2019-04
2114796,2019-02-18,2,0,2019-02
2114796,2019-02-25,7,10,2019-02
2114796,2019-03-04,6,10,2019-03
2114796,2019-03-11,7,10,2019-03
2114796,2019-03-18,3,0,2019-03
2114796,2019-03-25,5,10,2019-03
2114796,2019-04-01,6,10,2019-04
2114850,2019-02-25,1,0,2019-02
2114850,2019-03-25,2,0,2019-03
2115037,2019-02-18,2,0,2019-02
2115037,2019-02-25,2,0,2019-02
2115037,2019-03-04,4,0,2019-03
2115037,2019-03-11,5,10,2019-03
2115037,2019-03-18,4,0,2019-03
2115037,2019-03-25,4,0,2019-03
2115037,2019-04-01,5,10,2019-04
2115037,2019-04-08,4,0,2019-04
2115037,2019-04-15,7,10,2019-04
2115037,2019-04-22,4,0,2019-04
2115631,2019-02-18,1,0,2019-02
2120162,2019-02-18,4,0,2019-02
2120162,2019-02-25,3,0,2019-02
2120621,2019-02-18,2,0,2019-02
2121174,2019-02-18,4,0,2019-02
2121174,2019-02-25,7,10,2019-02
2121174,2019-03-04,7,10,2019-03
2121174,2019-03-11,5,10,2019-03
2121174,2019-03-18,1,0,2019-03
2121174,2019-03-25,5,10,2019-03
2121174,2019-04-01,4,0,2019-04
2121174,2019-04-08,1,0,2019-04
2121174,2019-04-15,2,0,2019-04
2121174,2019-04-22,5,10,2019-04
2121174,2019-04-29,2,0,2019-04
2121848,2019-02-18,3,0,2019-02
2121848,2019-02-25,6,10,2019-02
2121848,2019-03-04,6,10,2019-03
2121848,2019-03-18,3,0,2019-03
2121848,2019-03-25,6,10,2019-03
2121848,2019-04-01,4,0,2019-04
2121848,2019-04-08,1,0,2019-04
2121848,2019-04-15,4,0,2019-04
2121848,2019-04-22,6,10,2019-04
2121848,2019-04-29,1,0,2019-04
2126300,2019-02-18,3,0,2019-02
2126300,2019-02-25,4,0,2019-02
2126300,2019-03-04,4,0,2019-03
2126300,2019-03-11,1,0,2019-03
2126377,2019-02-18,3,0,2019-02
2126377,2019-02-25,1,0,2019-02
2126377,2019-03-11,5,10,2019-03
2126377,2019-03-25,6,10,2019-03
2126377,2019-04-01,7,10,2019-04
2126377,2019-04-08,5,10,2019-04
2126377,2019-04-15,1,0,2019-04
2126390,2019-02-25,2,0,2019-02
2126449,2019-02-18,2,0,2019-02
2126449,2019-02-25,7,10,2019-02
2126449,2019-03-04,4,0,2019-03
2126449,2019-04-01,2,0,2019-04
2126449,2019-04-08,4,0,2019-04
2126449,2019-04-15,1,0,2019-04
2126478,2019-02-18,1,0,2019-02
2126478,2019-02-25,4,0,2019-02
2126478,2019-03-04,4,0,2019-03
2126478,2019-03-11,6,10,2019-03
2126478,2019-03-18,1,0,2019-03
2126478,2019-03-25,5,10,2019-03
2126478,2019-04-01,6,10,2019-04
2126478,2019-04-08,4,0,2019-04
2126478,2019-04-15,4,0,2019-04
2126478,2019-04-29,1,0,2019-04
2126554,2019-02-18,3,0,2019-02
2126554,2019-02-25,7,10,2019-02
2126554,2019-03-04,6,10,2019-03
2126554,2019-03-11,4,0,2019-03
2126554,2019-03-18,2,0,2019-03
2126554,2019-03-25,2,0,2019-03
2126554,2019-04-01,6,10,2019-04
2126554,2019-04-08,6,10,2019-04
2126554,2019-04-15,3,0,2019-04
2126554,2019-04-22,3,0,2019-04
2126554,2019-04-29,1,0,2019-04
2126594,2019-02-18,2,0,2019-02
2126594,2019-02-25,1,0,2019-02
2126708,2019-02-25,2,0,2019-02
2126708,2019-03-04,3,0,2019-03
2126708,2019-03-11,6,10,2019-03
2126708,2019-03-18,5,10,2019-03
2126708,2019-03-25,4,0,2019-03
2126708,2019-04-01,3,0,2019-04
2126708,2019-04-08,3,0,2019-04
2126708,2019-04-15,5,10,2019-04
2126946,2019-02-18,3,0,2019-02
2126946,2019-02-25,2,0,2019-02
2126946,2019-03-11,1,0,2019-03
2126946,2019-03-18,1,0,2019-03
2126946,2019-03-25,3,0,2019-03
2126946,2019-04-01,1,0,2019-04
2126946,2019-04-08,1,0,2019-04
2126946,2019-04-22,1,0,2019-04
2126994,2019-02-18,3,0,2019-02
2126994,2019-02-25,7,10,2019-02
2126994,2019-03-04,7,10,2019-03
2126994,2019-03-11,6,10,2019-03
2126994,2019-03-18,6,10,2019-03
2126994,2019-03-25,1,0,2019-03
2132804,2019-02-25,3,0,2019-02
2133582,2019-02-25,5,10,2019-02
2133582,2019-03-04,5,10,2019-03
2133582,2019-03-11,5,10,2019-03
2133582,2019-03-18,1,0,2019-03
2133582,2019-03-25,1,0,2019-03
2139345,2019-02-25,1,0,2019-02
2139345,2019-04-01,2,0,2019-04
2141066,2019-03-04,1,0,2019-03
2141196,2019-02-25,2,0,2019-02
2141196,2019-03-04,4,0,2019-03
2141196,2019-03-11,4,0,2019-03
2141196,2019-03-18,2,0,2019-03
2141196,2019-03-25,4,0,2019-03
2141196,2019-04-01,2,0,2019-04
2141196,2019-04-08,3,0,2019-04
2141196,2019-04-15,5,10,2019-04
2141196,2019-04-22,1,0,2019-04
2141196,2019-04-29,1,0,2019-04
2154646,2019-02-25,6,10,2019-02
2154646,2019-03-04,7,10,2019-03
2154646,2019-03-11,7,10,2019-03
2154646,2019-03-18,7,10,2019-03
2154646,2019-03-25,7,10,2019-03
2154646,2019-04-01,7,10,2019-04
2154646,2019-04-08,3,0,2019-04
2154646,2019-04-15,6,10,2019-04
2154646,2019-04-22,3,0,2019-04
2154646,2019-04-29,1,0,2019-04
2154757,2019-04-15,1,0,2019-04
2154809,2019-02-25,1,0,2019-02
2154809,2019-03-04,4,0,2019-03
2154809,2019-03-11,5,10,2019-03
2154976,2019-02-25,5,10,2019-02
2154976,2019-03-04,7,10,2019-03
2154976,2019-03-11,7,10,2019-03
2154976,2019-03-18,3,0,2019-03
2155332,2019-02-25,5,10,2019-02
2155332,2019-03-04,7,10,2019-03
2155332,2019-03-11,7,10,2019-03
2155332,2019-03-18,4,0,2019-03
2155332,2019-03-25,2,0,2019-03
2155365,2019-02-25,6,10,2019-02
2155365,2019-03-04,6,10,2019-03
2155365,2019-03-11,7,10,2019-03
2155365,2019-03-18,4,0,2019-03
2155365,2019-03-25,7,10,2019-03
2155365,2019-04-01,7,10,2019-04
2155365,2019-04-08,7,10,2019-04
2155365,2019-04-15,5,10,2019-04
2155365,2019-04-22,7,10,2019-04
2155365,2019-04-29,2,0,2019-04
2155367,2019-02-25,4,0,2019-02
2155367,2019-03-04,1,0,2019-03
2155367,2019-03-11,3,0,2019-03
2155367,2019-03-25,2,0,2019-03
2155367,2019-04-01,3,0,2019-04
2155367,2019-04-15,4,0,2019-04
2155367,2019-04-22,3,0,2019-04
2155367,2019-04-29,1,0,2019-04
2155638,2019-02-25,1,0,2019-02
2155638,2019-03-04,2,0,2019-03
2155782,2019-02-25,4,0,2019-02
2155782,2019-03-04,2,0,2019-03
2155782,2019-03-11,6,10,2019-03
2155782,2019-03-18,3,0,2019-03
2155782,2019-03-25,6,10,2019-03
2155782,2019-04-01,4,0,2019-04
2155782,2019-04-08,4,0,2019-04
2155782,2019-04-22,7,10,2019-04
2155782,2019-04-29,2,0,2019-04
2156086,2019-02-25,4,0,2019-02
2156086,2019-03-11,2,0,2019-03
2156086,2019-03-18,7,10,2019-03
2156086,2019-03-25,7,10,2019-03
2156086,2019-04-01,3,0,2019-04
2156086,2019-04-08,1,0,2019-04
2156086,2019-04-15,3,0,2019-04
2156086,2019-04-22,7,10,2019-04
2156086,2019-04-29,1,0,2019-04
2156101,2019-02-25,4,0,2019-02
2156101,2019-03-04,1,0,2019-03
2156177,2019-02-25,5,10,2019-02
2156177,2019-03-04,1,0,2019-03
2156177,2019-03-11,4,0,2019-03
2156177,2019-03-18,2,0,2019-03
2156177,2019-03-25,2,0,2019-03
2161296,2019-02-25,4,0,2019-02
2161296,2019-03-04,7,10,2019-03
2161296,2019-03-11,5,10,2019-03
2161296,2019-03-18,5,10,2019-03
2161296,2019-03-25,7,10,2019-03
2161296,2019-04-01,6,10,2019-04
2161296,2019-04-08,7,10,2019-04
2161296,2019-04-15,3,0,2019-04
2161296,2019-04-22,6,10,2019-04
2161296,2019-04-29,2,0,2019-04
2161733,2019-02-25,2,0,2019-02
2161733,2019-03-04,4,0,2019-03
2161733,2019-03-11,6,10,2019-03
2161733,2019-03-25,1,0,2019-03
2161733,2019-04-01,6,10,2019-04
2161733,2019-04-08,1,0,2019-04
2161733,2019-04-15,1,0,2019-04
2165624,2019-04-08,1,0,2019-04
2166507,2019-02-25,4,0,2019-02
2166507,2019-03-04,7,10,2019-03
2166507,2019-03-11,7,10,2019-03
2166507,2019-03-18,2,0,2019-03
2166507,2019-04-01,7,10,2019-04
2166507,2019-04-08,5,10,2019-04
2166507,2019-04-15,5,10,2019-04
2166507,2019-04-22,5,10,2019-04
2166507,2019-04-29,1,0,2019-04
2189020,2019-02-25,4,0,2019-02
2189020,2019-03-04,5,10,2019-03
2189020,2019-03-11,6,10,2019-03
2189020,2019-03-18,4,0,2019-03
2189020,2019-03-25,6,10,2019-03
2190257,2019-02-25,4,0,2019-02
2190257,2019-03-04,7,10,2019-03
2190257,2019-03-11,7,10,2019-03
2190257,2019-03-18,7,10,2019-03
2190257,2019-03-25,7,10,2019-03
2190257,2019-04-01,7,10,2019-04
2190257,2019-04-08,6,10,2019-04
2190257,2019-04-15,2,0,2019-04
2190257,2019-04-22,3,0,2019-04
2190257,2019-04-29,1,0,2019-04
2190383,2019-02-25,3,0,2019-02
2190383,2019-03-04,3,0,2019-03
2190383,2019-03-11,6,10,2019-03
2190383,2019-03-18,3,0,2019-03
2190383,2019-03-25,5,10,2019-03
2190383,2019-04-01,6,10,2019-04
2190383,2019-04-08,1,0,2019-04
2190383,2019-04-15,4,0,2019-04
2190383,2019-04-22,7,10,2019-04
2190383,2019-04-29,2,0,2019-04
2190574,2019-02-25,4,0,2019-02
2190574,2019-03-04,7,10,2019-03
2190574,2019-03-11,7,10,2019-03
2190574,2019-03-18,4,0,2019-03
2190716,2019-02-25,4,0,2019-02
2190716,2019-03-04,7,10,2019-03
2190716,2019-03-11,5,10,2019-03
2190716,2019-03-18,3,0,2019-03
2190716,2019-03-25,7,10,2019-03
2190716,2019-04-01,4,0,2019-04
2190716,2019-04-08,4,0,2019-04
2190716,2019-04-15,4,0,2019-04
2190872,2019-02-25,1,0,2019-02
2190872,2019-04-01,4,0,2019-04
2190872,2019-04-15,1,0,2019-04
2190872,2019-04-22,4,0,2019-04
